Image_ID,Category,,Image_ID,Category,<-- 0.71025,,,,,,,,
1498,7,,1498,7,,,,,,,,,
1499,7,,1499,3,,,,,,,,,
1500,7,,1500,7,,,,,,,,,
1501,7,,1501,7,,,,,,,,,
1502,7,,1502,4,,,,,,,,,
1503,7,,1503,7,,,,,,,,,
1504,7,,1504,7,,,,,,,,,
1505,7,,1505,6,,,,,,,,,
1506,7,,1506,7,,,,,,,,,
1507,7,,1507,7,,,,,,,,,
1508,7,,1508,7,,,,,,,,,
1509,7,,1509,7,,,,,,,,,
1510,7,,1510,7,,,,,,,,,
1511,7,,1511,7,,,,,,,,,
1512,7,,1512,3,,,,,,,,,
1513,7,,1513,7,,,,,,,,,
1514,7,,1514,7,,,,,,,,,
1515,7,,1515,7,,,,,,,,,
1516,7,,1516,7,,,,,,,,,
1517,7,,1517,7,,,,,,,,,
1518,7,,1518,4,,,,,,,,,
1519,7,,1519,7,,,,,,,,,
1520,7,,1520,7,,,,,,,,,
1521,7,,1521,7,,,,,,,,,
1522,7,,1522,7,,,,,,,,,
1523,7,,1523,4,,,,,,,,,
1524,7,,1524,7,,,,,,,,,
1525,7,,1525,7,,,,,,,,,
1526,7,,1526,7,,,,,,,,,
1527,7,,1527,3,,,,,,,,,
1528,7,,1528,7,,,,,,,,,
1529,7,,1529,7,,,,,,,,,
1530,7,,1530,7,,,,,,,,,
1531,7,,1531,2,,,,,,,,,
1532,7,,1532,7,,,,,,,,,
1533,7,,1533,7,,,,,,,,,
1534,7,,1534,7,,,,,,,,,
1535,7,,1535,2,,,,,,,,,
1536,7,,1536,7,,,,,,,,,
1537,7,,1537,7,,,,,,,,,
1538,7,,1538,3,,,,,,,,,
1539,7,,1539,7,,,,,,,,,
1540,7,,1540,7,,,,,,,,,
1541,7,,1541,7,,,,,,,,,
1542,7,,1542,7,,,,,,,,,
1543,7,,1543,7,,,,,,,,,
1544,7,,1544,7,,,,,,,,,
1545,7,,1545,7,,,,,,,,,
1546,7,,1546,7,,,,,,,,,
1547,7,,1547,7,,,,,,,,,
1548,7,,1548,7,,,,,,,,,
1549,7,,1549,7,,,,,,,,,
1550,7,,1550,7,,,,,,,,,
1551,7,,1551,7,,,,,,,,,
1552,7,,1552,7,,,,,,,,,
1553,7,,1553,4,,,,,,,,,
1554,7,,1554,7,,,,,,,,,
1555,7,,1555,7,,,,,,,,,
1556,7,,1556,2,,,,,,,,,
1557,7,,1557,7,,,,,,,,,
1558,7,,1558,7,,,,,,,,,
1559,7,,1559,7,,,,,,,,,
1560,7,,1560,7,,,,,,,,,
1561,7,,1561,7,,,,,,,,,
1562,7,,1562,7,,,,,,,,,
1563,7,,1563,7,,,,,,,,,
1564,7,,1564,6,,,,,,,,,
1565,7,,1565,7,,,,,,,,,
1566,7,,1566,8,,,,,,,,,
1567,7,,1567,2,,,,,,,,,
1568,7,,1568,2,,,,,,,,,
1569,7,,1569,7,,,,,,,,,
1570,7,,1570,7,,,,,,,,,
1571,7,,1571,7,,,,,,,,,
1572,7,,1572,8,,,,,,,,,
1573,7,,1573,2,,,,,,,,,
1574,7,,1574,7,,,,,,,,,
1575,7,,1575,7,,,,,,,,,
1576,7,,1576,7,,,,,,,,,
1577,7,,1577,7,,,,,,,,,
1578,7,,1578,3,,,,,,,,,
1579,7,,1579,7,,,,,,,,,
1580,7,,1580,6,,,,,,,,,
1581,7,,1581,7,,,,,,,,,
1582,7,,1582,7,,,,,,,,,
1583,7,,1583,7,,,,,,,,,
1584,7,,1584,7,,,,,,,,,
1585,7,,1585,7,,,,,,,,,
1586,7,,1586,7,,,,,,,,,
1587,7,,1587,6,,,,,,,,,
1588,7,,1588,4,,,,,,,,,
1589,7,,1589,7,,,,,,,,,
1590,7,,1590,7,,,,,,,,,
1591,7,,1591,2,,,,,,,,,
1592,7,,1592,7,,,,,,,,,
1593,7,,1593,7,,,,,,,,,
1594,7,,1594,7,,,,,,,,,
1595,7,,1595,7,,,,,,,,,
1596,7,,1596,2,,,,,,,,,
1597,7,,1597,7,,,,,,,,,
1598,7,,1598,3,,,,,,,,,
1599,7,,1599,7,,,,,,,,,
1600,7,,1600,7,,,,,,,,,
1601,7,,1601,7,,,,,,,,,
1602,7,,1602,7,,,,,,,,,
1603,7,,1603,7,,,,,,,,,
1604,7,,1604,7,,,,,,,,,
1605,7,,1605,7,,,,,,,,,
1606,7,,1606,7,,,,,,,,,
1607,7,,1607,7,,,,,,,,,
1608,7,,1608,7,,,,,,,,,
1609,7,,1609,3,,,,,,,,,
1610,7,,1610,7,,,,,,,,,
1611,7,,1611,7,,,,,,,,,
1612,7,,1612,7,,,,,,,,,
1613,7,,1613,7,,,,,,,,,
1614,7,,1614,3,,,,,,,,,
1615,7,,1615,7,,,,,,,,,
1616,7,,1616,7,,,,,,,,,
1617,7,,1617,3,,,,,,,,,
1618,7,,1618,7,,,,,,,,,
1619,7,,1619,4,,,,,,,,,
1620,7,,1620,7,,,,,,,,,
1621,7,,1621,7,,,,,,,,,
1622,7,,1622,7,,,,,,,,,
1623,7,,1623,7,,,,,,,,,
1624,7,,1624,7,,,,,,,,,
1625,7,,1625,3,,,,,,,,,
1626,7,,1626,4,,,,,,,,,
1627,7,,1627,7,,,,,,,,,
1628,7,,1628,7,,,,,,,,,
1629,7,,1629,7,,,,,,,,,
1630,7,,1630,3,,,,,,,,,
1631,7,,1631,7,,,,,,,,,
1632,7,,1632,7,,,,,,,,,
1633,8,,1633,8,,,,,,,,,
1634,8,,1634,4,,,,,,,,,
1635,8,,1635,6,,,,,,,,,
1636,8,,1636,4,,,,,,,,,
1637,8,,1637,3,,,,,,,,,
1638,8,,1638,8,,,,,,,,,
1639,8,,1639,8,,,,,,,,,
1640,8,,1640,8,,,,,,,,,
1641,8,,1641,8,,,,,,,,,
1642,8,,1642,8,,,,,,,,,
1643,8,,1643,4,,,,,,,,,
1644,8,,1644,8,,,,,,,,,
1645,8,,1645,8,,,,,,,,,
1646,8,,1646,4,,,,,,,,,
1647,8,,1647,8,,,,,,,,,
1648,8,,1648,4,,,,,,,,,
1649,8,,1649,8,,,,,,,,,
1650,8,,1650,8,,,,,,,,,
1651,8,,1651,8,,,,,,,,,
1652,8,,1652,2,,,,,,,,,
1653,8,,1653,2,,,,,,,,,
1654,8,,1654,6,,,,,,,,,
1655,8,,1655,8,,,,,,,,,
1656,8,,1656,2,,,,,,,,,
1657,8,,1657,8,,,,,,,,,
1658,8,,1658,8,,,,,,,,,
1659,8,,1659,4,,,,,,,,,
1660,8,,1660,8,,,,,,,,,
1661,8,,1661,2,,,,,,,,,
1662,8,,1662,2,,,,,,,,,
1663,8,,1663,8,,,,,,,,,
1664,8,,1664,7,,,,,,,,,
1665,8,,1665,8,,,,,,,,,
1666,8,,1666,8,,,,,,,,,
1667,8,,1667,2,,,,,,,,,
1668,8,,1668,8,,,,,,,,,
1669,8,,1669,8,,,,,,,,,
1670,8,,1670,8,,,,,,,,,
1671,8,,1671,8,,,,,,,,,
1672,8,,1672,8,,,,,,,,,
1673,8,,1673,8,,,,,,,,,
1674,8,,1674,8,,,,,,,,,
1675,8,,1675,8,,,,,,,,,
1676,8,,1676,8,,,,,,,,,
1677,8,,1677,8,,,,,,,,,
1678,8,,1678,4,,,,,,,,,
1679,8,,1679,8,,,,,,,,,
1680,8,,1680,8,,,,,,,,,
1681,8,,1681,8,,,,,,,,,
1682,8,,1682,8,,,,,,,,,
1683,8,,1683,8,,,,,,,,,
1684,8,,1684,8,,,,,,,,,
1685,8,,1685,8,,,,,,,,,
1686,8,,1686,8,,,,,,,,,
1687,8,,1687,4,,,,,,,,,
1688,8,,1688,6,,,,,,,,,
1689,8,,1689,8,,,,,,,,,
1690,8,,1690,8,,,,,,,,,
1691,8,,1691,8,,,,,,,,,
1692,8,,1692,8,,,,,,,,,
1693,8,,1693,8,,,,,,,,,
1694,8,,1694,8,,,,,,,,,
1695,8,,1695,8,,,,,,,,,
1696,8,,1696,3,,,,,,,,,
1697,8,,1697,8,,,,,,,,,
1698,8,,1698,8,,,,,,,,,
1699,8,,1699,8,,,,,,,,,
1700,8,,1700,8,,,,,,,,,
1701,8,,1701,8,,,,,,,,,
1702,8,,1702,8,,,,,,,,,
1703,8,,1703,3,,,,,,,,,
1704,8,,1704,3,,,,,,,,,
1705,8,,1705,8,,,,,,,,,
1706,8,,1706,8,,,,,,,,,
1707,8,,1707,8,,,,,,,,,
1708,8,,1708,2,,,,,,,,,
1709,8,,1709,5,,,,,,,,,
1710,8,,1710,8,,,,,,,,,
1711,8,,1711,4,,,,,,,,,
1712,8,,1712,8,,,,,,,,,
1713,8,,1713,8,,,,,,,,,
1714,8,,1714,8,,,,,,,,,
1715,8,,1715,8,,,,,,,,,
1716,8,,1716,8,,,,,,,,,
1717,8,,1717,8,,,,,,,,,
1718,8,,1718,4,,,,,,,,,
1719,8,,1719,8,,,,,,,,,
1720,8,,1720,2,,,,,,,,,
1721,8,,1721,4,,,,,,,,,
1722,8,,1722,8,,,,,,,,,
1723,8,,1723,8,,,,,,,,,
1724,8,,1724,2,,,,,,,,,
1725,8,,1725,2,,,,,,,,,
1726,8,,1726,8,,,,,,,,,
1727,8,,1727,2,,,,,,,,,
1728,8,,1728,2,,,,,,,,,
1729,8,,1729,8,,,,,,,,,
1730,8,,1730,8,,,,,,,,,
1731,8,,1731,8,,,,,,,,,
1732,8,,1732,8,,,,,,,,,
1733,8,,1733,8,,,,,,,,,
1734,8,,1734,8,,,,,,,,,
1735,8,,1735,8,,,,,,,,,
1736,8,,1736,8,,,,,,,,,
1737,8,,1737,8,,,,,,,,,
1738,8,,1738,8,,,,,,,,,
1739,8,,1739,2,,,,,,,,,
1740,8,,1740,8,,,,,,,,,
1741,8,,1741,8,,,,,,,,,
1742,8,,1742,8,,,,,,,,,
1743,8,,1743,8,,,,,,,,,
1744,8,,1744,2,,,,,,,,,
1745,8,,1745,8,,,,,,,,,
1746,8,,1746,8,,,,,,,,,
1747,8,,1747,8,,,,,,,,,
1748,8,,1748,8,,,,,,,,,
1749,8,,1749,8,,,,,,,,,
1750,8,,1750,8,,,,,,,,,
1751,8,,1751,2,,,,,,,,,
1752,8,,1752,8,,,,,,,,,
1753,8,,1753,8,,,,,,,,,
1754,8,,1754,8,,,,,,,,,
1755,8,,1755,4,,,,,,,,,
1756,8,,1756,8,,,,,,,,,
1757,8,,1757,8,,,,,,,,,
1758,8,,1758,8,,,,,,,,,
1759,8,,1759,7,,,,,,,,,
1760,8,,1760,8,,,,,,,,,
1761,8,,1761,4,,,,,,,,,
1762,8,,1762,2,,,,,,,,,
1763,8,,1763,8,,,,,,,,,
1764,8,,1764,2,,,,,,,,,
1765,8,,1765,8,,,,,,,,,
1766,8,,1766,8,,,,,,,,,
1767,8,,1767,8,,,,,,,,,
1768,8,,1768,8,,,,,,,,,
1769,8,,1769,2,,,,,,,,,
1770,8,,1770,4,,,,,,,,,
1771,8,,1771,8,,,,,,,,,
1772,8,,1772,8,,,,,,,,,
1773,8,,1773,8,,,,,,,,,
1774,8,,1774,8,,,,,,,,,
1775,8,,1775,8,,,,,,,,,
1776,8,,1776,8,,,,,,,,,
1777,8,,1777,8,,,,,,,,,
1778,8,,1778,8,,,,,,,,,
1779,8,,1779,8,,,,,,,,,
1780,8,,1780,8,,,,,,,,,
1781,8,,1781,8,,,,,,,,,
1782,8,,1782,8,,,,,,,,,
1783,8,,1783,8,,,,,,,,,
1784,8,,1784,8,,,,,,,,,
1785,8,,1785,8,,,,,,,,,
1786,8,,1786,8,,,,,,,,,
1787,8,,1787,8,,,,,,,,,
1788,8,,1788,8,,,,,,,,,
1789,8,,1789,8,,,,,,,,,
1790,8,,1790,4,,,,,,,,,
1791,8,,1791,8,,,,,,,,,
1792,8,,1792,8,,,,,,,,,
1793,8,,1793,2,,,,,,,,,
1794,8,,1794,8,,,,,,,,,
1795,8,,1795,4,,,,,,,,,
1796,8,,1796,8,,,,,,,,,
1797,8,,1797,8,,,,,,,,,
1798,8,,1798,8,,,,,,,,,
1799,8,,1799,2,,,,,,,,,
1800,8,,1800,8,,,,,,,,,
1801,8,,1801,8,,,,,,,,,
1802,8,,1802,8,,,,,,,,,
1803,8,,1803,4,,,,,,,,,
1804,8,,1804,8,,,,,,,,,
1805,8,,1805,8,,,,,,,,,
1806,8,,1806,4,,,,,,,,,
1807,8,,1807,8,,,,,,,,,
1808,8,,1808,8,,,,,,,,,
1809,8,,1809,5,,,,,,,,,
1810,8,,1810,8,,,,,,,,,
1811,8,,1811,8,,,,,,,,,
1812,8,,1812,5,,,,,,,,,
1813,8,,1813,8,,,,,,,,,
1814,8,,1814,4,,,,,,,,,
1815,8,,1815,8,,,,,,,,,
1816,8,,1816,2,,,,,,,,,
1817,8,,1817,8,,,,,,,,,
1818,8,,1818,8,,,,,,,,,
1819,8,,1819,8,,,,,,,,,
1820,8,,1820,8,,,,,,,,,
1821,8,,1821,4,,,,,,,,,
1822,8,,1822,4,,,,,,,,,
1823,8,,1823,8,,,,,,,,,
1824,8,,1824,8,,,,,,,,,
1825,8,,1825,8,,,,,,,,,
1826,8,,1826,8,,,,,,,,,
1827,8,,1827,8,,,,,,,,,
1828,8,,1828,5,,,,,,,,,
1829,8,,1829,8,,,,,,,,,
1830,8,,1830,4,,,,,,,,,
1831,8,,1831,8,,,,,,,,,
1832,8,,1832,8,,,,,,,,,
1833,8,,1833,4,,,,,,,,,
1834,8,,1834,8,,,,,,,,,
1835,8,,1835,4,,,,,,,,,
1836,8,,1836,5,,,,,,,,,
1837,8,,1837,8,,,,,,,,,
1838,8,,1838,8,,,,,,,,,
1839,8,,1839,8,,,,,,,,,
1840,8,,1840,8,,,,,,,,,
1841,8,,1841,8,,,,,,,,,
1842,8,,1842,2,,,,,,,,,
1843,8,,1843,2,,,,,,,,,
1844,8,,1844,8,,,,,,,,,
1845,8,,1845,6,,,,,,,,,
1846,8,,1846,8,,,,,,,,,
1847,8,,1847,8,,,,,,,,,
1848,8,,1848,5,,,,,,,,,
1849,8,,1849,8,,,,,,,,,
1850,8,,1850,8,,,,,,,,,
1851,8,,1851,8,,,,,,,,,
1852,8,,1852,8,,,,,,,,,
1853,8,,1853,8,,,,,,,,,
1854,8,,1854,8,,,,,,,,,
1855,8,,1855,8,,,,,,,,,
1856,8,,1856,8,,,,,,,,,
1857,8,,1857,4,,,,,,,,,
1858,8,,1858,8,,,,,,,,,
1859,8,,1859,8,,,,,,,,,
1860,8,,1860,8,,,,,,,,,
1861,8,,1861,8,,,,,,,,,
1862,8,,1862,8,,,,,,,,,
1863,8,,1863,8,,,,,,,,,
1864,8,,1864,4,,,,,,,,,
1865,8,,1865,8,,,,,,,,,
1866,8,,1866,8,,,,,,,,,
1867,8,,1867,8,,,,,,,,,
1868,8,,1868,8,,,,,,,,,
1869,8,,1869,8,,,,,,,,,
1870,8,,1870,8,,,,,,,,,
1871,8,,1871,8,,,,,,,,,
1872,8,,1872,8,,,,,,,,,
1873,8,,1873,8,,,,,,,,,
1874,8,,1874,2,,,,,,,,,
1875,8,,1875,8,,,,,,,,,
1876,8,,1876,8,,,,,,,,,
1877,8,,1877,2,,,,,,,,,
1878,8,,1878,8,,,,,,,,,
1879,8,,1879,7,,,,,,,,,
1880,8,,1880,8,,,,,,,,,
1881,8,,1881,8,,,,,,,,,
1882,8,,1882,8,,,,,,,,,
1883,8,,1883,4,,,,,,,,,
1884,8,,1884,8,,,,,,,,,
1885,8,,1885,8,,,,,,,,,
1886,8,,1886,8,,,,,,,,,
1887,8,,1887,5,,,,,,,,,
1888,8,,1888,2,,,,,,,,,
